                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                   10150                                     1794                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2204876604584965E+010                  2.9396961807602196E+002                  3.1514042016839730E+003                  2.6802437965830150E+003                  1.7367291398616342E+002                  2.0452258666870954E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8010964465228612E-001                  6.9177230853191996E-005                  9.7967929814798613E-003                  3.8621385244123514E-003                  2.0850247812468107E-003                  1.0000000000000000E+000                  0.0000000000000000E+000                  3.6142691982202174E-001                  7.0325536141625658E-004                  6.1801859876561593E-001                  1.6760877577564690E-003                  6.3834409810261299E-003                  5.6294496920130613E-003                  2.0850257905924386E-003                  4.6687048055943814E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2906313126643803E+007                  5.0591146032222369E+001                  3.7310038783594179E+006                  2.6501635149519830E+003                  2.6486409394623347E+003                  1.5210842327767642E+000                  1.8118206741054126E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8515661393685050E+017                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240903"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.0000000000000000E+000                  2.2397320911955125E+000                  3.4985041097565110E+000                 -8.5138469789584619E+000                  2.7852139003385168E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.4918684918770538E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  9.9999999999899991E-001                  2.2397320911827943E+000                  3.4985041099100433E+000                 -8.5138469778952945E+000                  2.7852139015665243E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.4918685028738828E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  9.9999999999650002E-001                  2.2397320911509961E+000                  3.4985041103075809E+000                 -8.5138469751424584E+000                  2.7852139047461733E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.4918685313477501E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  9.9999999998993749E-001                  2.2397320910675238E+000                  3.4985041118703153E+000                 -8.5138469631496463E+000                  2.7852139172454997E+000                  6.9999999720602213E-001                  2.8000000279397813E-001                  1.9999999999999796E-002                  4.4918686195370219E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  9.9999999996087496E-001                  2.2397320906978688E+000                  3.4985041171548250E+000                 -8.5138469123106244E+000                  2.7852139595129572E+000                  6.9999996322610913E-001                  2.8000003677389107E-001                  1.9999999999999796E-002                  4.4918687092901787E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  9.9999999986946875E-001                  2.2397320895352397E+000                  3.4985041271618025E+000                 -8.5138459695331896E+000                  2.7852140395524816E+000                  6.9999787966722327E-001                  2.8000212033277699E-001                  1.9999999999999796E-002                  4.4918517204598644E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  9.9999999973275000E-001                  2.2397320877962708E+000                  3.4985041441252447E+000                 -8.5138085755924138E+000                  2.7852141752358914E+000                  6.9990896528596158E-001                  2.8009103470702107E-001                  2.0000000007017293E-002                  4.4910973659728265E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  9.9999999948274998E-001                  2.2397320846167132E+000                  3.4985041639955736E+000                 -8.5135629435833682E+000                  2.7852143342184235E+000                  6.9932354236827055E-001                  2.8067645644596145E-001                  2.0000001185767946E-002                  4.4861242188926838E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  9.9999999927962502E-001                  2.2397320820347826E+000                  3.4985041942928818E+000                 -8.5126268494266437E+000                  2.7852145768037366E+000                  6.9709418838270387E-001                  2.8290554591098249E-001                  2.0000265706313636E-002                  4.4671860319341427E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  9.9999999879134371E-001                  2.2397320758415846E+000                  3.4985042557464929E+000                 -8.5101753946121708E+000                  2.7852150701971969E+000                  6.9127623319728249E-001                  2.8871295869641250E-001                  2.0010808106305067E-002                  4.4177981807759335E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  9.9999999787337501E-001                  2.2397320642639063E+000                  3.4985043534680047E+000                 -8.5074175198753981E+000                  2.7852158582551207E+000                  6.8476953691828202E-001                  2.9518544894021209E-001                  2.0045014141505835E-002                  4.3626404002687687E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  9.9999999654524996E-001                  2.2397320476192593E+000                  3.4985044720292824E+000                 -8.5059227282319618E+000                  2.7852168176281991E+000                  6.8125874639027817E-001                  2.9867705959703916E-001                  2.0064194012682668E-002                  4.3329089037275345E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  9.9999999513899995E-001                  2.2397320300560648E+000                  3.4985046445246022E+000                 -8.5050789591952149E+000                  2.7852182155682588E+000                  6.7928285510843822E-001                  3.0064412647621536E-001                  2.0073018415346366E-002                  4.3161891602030801E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  9.9999999256087480E-001                  2.2397319979193675E+000                  3.4985049127222787E+000                 -8.5046635900645509E+000                  2.7852203914316198E+000                  6.7831432216327769E-001                  3.0160874156755418E-001                  2.0076936269168177E-002                  4.3080081390337973E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  9.9999998893738296E-001                  2.2397319527951898E+000                  3.4985053698708861E+000                 -8.5045348253813238E+000                  2.7852241018165258E+000                  6.7802039825144278E-001                  3.0190152441573359E-001                  2.0078077332823629E-002                  4.3055518959039547E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
