                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     200                                     1460                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.0666621437202290E+007                  1.2835336337359613E+003                  2.2285162908127546E+004                  4.7453683719258115E+004                  1.4613575920000912E+001                 -3.5436683701472123E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8062022034869056E-001                  2.8451262081155527E-004                  1.2730750245738829E-002                  2.0227053163066451E-004                  2.0850244238746333E-003                  1.5000000000000002E+001                  0.0000000000000000E+000                  7.5598777805639745E+000                  2.1136697039148504E-004                  7.1414058118613575E+000                  2.3714321533179889E-002                  9.0927357625085817E-002                  9.1429667649068430E-002                  3.1275366358119949E-002                  2.7169212463202235E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4435976854447860E+005                  7.6407676769435320E+003                  3.1609769409561260E+006                  4.9932820261622306E+004                  4.9932820261598368E+004                  1.0499574535946165E-009                  3.4020155759246636E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.3661297266665500E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                   "aarch64-macos-24.7.1"                                 "CRMATH"                               "20240902"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.5000000000000002E+001                  1.1647565001437394E+000                  4.3481028501490746E+000                 -9.5539735194683484E+000                  3.1508735459104096E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.0951334100124082E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.4999999999988001E+001                  1.1647536901598632E+000                  4.3483495038843989E+000                 -9.5522528169919632E+000                  3.1524100056050495E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.1113910388279097E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.4999999999965976E+001                  1.1647485526554362E+000                  4.3486683949258618E+000                 -9.5500388685171593E+000                  3.1543912517303898E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.1324039627843965E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.4999999999943949E+001                  1.1647434410934210E+000                  4.3491459378344386E+000                 -9.5467473711557638E+000                  3.1573464149280870E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.1638427547524552E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.4999999999899897E+001                  1.1647332946223952E+000                  4.3496420698382288E+000                 -9.5433542335160428E+000                  3.1604037603548343E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  4.1965027622330584E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.4999999999875117E+001                  1.1647276313412325E+000                  4.3499986256237406E+000                 -9.5409340140171750E+000                  3.1625919116537204E+000                  6.9999999999999996E-001                  2.8000000000000019E-001                  1.9999999999999796E-002                  4.2199545397728303E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.4999999999850335E+001                  1.1647219993126916E+000                  4.3505324411105235E+000                 -9.5373389760226477E+000                  3.1658537735308734E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  4.2550323824330311E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.4999999999800776E+001                  1.1647108274648985E+000                  4.3517437255872160E+000                 -9.5293038378094064E+000                  3.1731941165452806E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  4.3344913520815070E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.4999999999681009E+001                  1.1646843203084156E+000                  4.3534730626042153E+000                 -9.5180882645810119E+000                  3.1835464696730127E+000                  6.9999999999999996E-001                  2.8000000000000014E-001                  1.9999999999999907E-002                  4.4478886022863431E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.4999999999557113E+001                  1.1646575932799150E+000                  4.3559981755379935E+000                 -9.5022681028504987E+000                  3.1983788225485137E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  4.6129031071708931E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.4999999999321709E+001                  1.1646086156605744E+000                  4.3586550539157249E+000                 -9.4861845712904653E+000                  3.2136999769026708E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  4.7869417470297628E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.4999999999173030E+001                  1.1645787989329655E+000                  4.3606876360283326E+000                 -9.4742943230222068E+000                  3.2252042037134960E+000                  7.0000000000000018E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  4.9198130485797061E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.4999999999024356E+001                  1.1645497815674186E+000                  4.3630311278022447E+000                 -9.4609877150421653E+000                  3.2382550630217710E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.0728900040607034E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.4999999998826119E+001                  1.1645122505851129E+000                  4.3653405396436291E+000                 -9.4482270428913591E+000                  3.2509294665331483E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.2241585494201695E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.4999999998677444E+001                  1.1644849112575353E+000                  4.3687032033656150E+000                 -9.4303615922812742E+000                  3.2689926625569705E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.4435489068863515E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.4999999998314012E+001                  1.1644207548865371E+000                  4.3721563782444033E+000                 -9.4125474928352251E+000                  3.2872580690401052E+000                  7.0000000000000007E-001                  2.8000000000000014E-001                  1.9999999999999796E-002                  5.6714820773275536E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.4999999998137804E+001                  1.1643908891816526E+000                  4.3743771421741906E+000                 -9.4014784422646596E+000                  3.2987879366176736E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002                  5.8178942969752320E-029                  0.0000000000000000E+000                  0.0000000000000000E+000 
