                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                   10200                                     1798                  1.6000000000000001E+000                  2.0000000000000000E-002                  2.2619427964761043E+009                  2.9664162310624403E+002                  3.3648121711597155E+003                  2.7348252258499365E+003                  1.5388500284457203E+002                  2.0322766490125201E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8044395854333588E-001                  1.1842103141925787E-004                  1.2129473573326544E-002                  1.1458999133731310E-003                  2.0850251085885695E-003                  1.6000000000000001E+000                  0.0000000000000000E+000                  7.7673972735567542E-001                  5.2914680981997364E-004                  7.9075046300518026E-001                  2.8449696435142563E-003                  8.3864897700589563E-003                  1.0889606332764420E-002                  3.3360421557345867E-003                  4.6965377872245789E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.5103983774317246E+007                  1.4325012166198172E+002                  5.8504652687732456E+006                  2.7062527319048663E+003                  2.7025566479583499E+003                  3.6926698302383465E+000                  1.8500433960318128E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  7.1381485994074312E+016                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240903"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.6000000000000001E+000                  2.1871962968996166E+000                  3.5269608264116679E+000                 -8.4343791658744927E+000                  2.8951503084664836E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  5.3938553443750761E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.5999999999984000E+000                  2.1871962968752552E+000                  3.5269608269951149E+000                 -8.4343791617766239E+000                  2.8951503131331005E+000                  6.9999999992681050E-001                  2.8000000007318948E-001                  2.0000000000000018E-002                  5.3938553941448767E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.5999999999934003E+000                  2.1871962967991214E+000                  3.5269608288515397E+000                 -8.4343791487113187E+000                  2.8951503279814359E+000                  6.9999999963069870E-001                  2.8000000036930134E-001                  2.0000000000000018E-002                  5.3938555518595911E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.5999999999774002E+000                  2.1871962965554936E+000                  3.5269608350175194E+000                 -8.4343791057272703E+000                  2.8951503772991156E+000                  6.9999999962435278E-001                  2.8000000037564765E-001                  1.9999999999999574E-002                  5.3938560856468665E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.5999999999236501E+000                  2.1871962957370603E+000                  3.5269608483018655E+000                 -8.4343790131255751E+000                  2.8951504835519635E+000                  6.9999999962400028E-001                  2.8000000037599998E-001                  1.9999999999999796E-002                  5.3938572358046407E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.5999999998271264E+000                  2.1871962942673329E+000                  3.5269608666451138E+000                 -8.4343788852599086E+000                  2.8951506302675760E+000                  6.9999999962400017E-001                  2.8000000037600004E-001                  1.9999999999999796E-002                  5.3938588239658463E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.5999999997161498E+000                  2.1871962925775299E+000                  3.5269608963458543E+000                 -8.4343786782245029E+000                  2.8951508678241362E+000                  6.9999999962396720E-001                  2.8000000037603290E-001                  1.9999999999999907E-002                  5.3938613954588376E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.5999999994911502E+000                  2.1871962891515353E+000                  3.5269609609892920E+000                 -8.4343779023930772E+000                  2.8951513848634440E+000                  6.9999922720271379E-001                  2.8000077279727553E-001                  2.0000000000010676E-002                  5.3938591278028320E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.5999999989849001E+000                  2.1871962814430610E+000                  3.5269610449673938E+000                 -8.4343391904560896E+000                  2.8951520565717579E+000                  6.9990867773664078E-001                  2.8009132074625925E-001                  2.0000001517100019E-002                  5.3929444655789147E-028                  0.0000000000000000E+000                  0.0000000000000000E+000 
