                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    1050                                     1173                  6.0000000000000000E+001                  2.0000000000000000E-002                  3.7318727494246443E+006                  2.0479661734296261E+001                  3.3455422096403949E+004                  1.1076831798215476E+006                  3.1327656928104883E+001                 -6.2527119600033441E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8063703945426373E-001                  3.5527029610937490E-004                  1.2683382937294096E-002                  1.6206105912537147E-004                  2.0850244239509650E-003                  4.5653448565700998E+001                 -7.7899389888238037E-010                  4.7282655192227150E+000                  1.1303787298899850E-006                  4.0039137815901519E+001                  1.3276551128233166E-002                  5.7149937979724352E-001                  1.9940376904692716E-002                  9.5188555294995814E-002                  2.6599553894659451E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5972403014492962E+005                  1.4144402641368563E+003                  4.1215258475854044E+005                  1.0354051272816078E+006                  1.0354051272006714E+006                  1.4473498780481185E-005                  7.0659742435534063E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.1776894747724316E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240919"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                  eps_nuc                                       pp                                      cno                                tri_alpha 
                                       1                  4.5653448565700998E+001                  1.4959279141524497E+000                  4.5244902331400985E+000                 -1.0213707718175534E+001                  3.5258145094639062E+000                  3.5937060745610233E-001                  6.2107261833879357E-001                  1.9556774205104155E-002                  2.3627333693758876E-030                  2.3627333693758876E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  4.5653448565664476E+001                  1.4959239485621159E+000                  4.5245504807107153E+000                 -1.0213303945749725E+001                  3.5260695244066280E+000                  3.5937060745610233E-001                  6.2107261833879357E-001                  1.9556774205104155E-002                  2.3649310870627125E-030                  2.3649310870627125E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  4.5653448565608215E+001                  1.4959178456584101E+000                  4.5246725848212144E+000                 -1.0212489956766857E+001                  3.5265861346920016E+000                  3.5937060745610239E-001                  6.2107261833879357E-001                  1.9556774205104044E-002                  2.3693678140766493E-030                  2.3693678140766493E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  4.5653448565476360E+001                  1.4959035677568098E+000                  4.5249051888364695E+000                 -1.0210953666642697E+001                  3.5275695036459234E+000                  3.5937060745610233E-001                  6.2107261833879357E-001                  1.9556774205104155E-002                  2.3777642066191317E-030                  2.3777642066191314E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  4.5653448565249583E+001                  1.4958790932093844E+000                  4.5253418038061968E+000                 -1.0208122694771093E+001                  3.5294125495471604E+000                  3.5937060745583999E-001                  6.2107261833905647E-001                  1.9556774205103489E-002                  2.3933145235696040E-030                  2.3933145235696037E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  4.5653448564802154E+001                  1.4958311098710690E+000                  4.5262997138104417E+000                 -1.0202151754529073E+001                  3.5334431255929410E+000                  3.5937060745380456E-001                  6.2107261834109462E-001                  1.9556774205100824E-002                  2.4264467078524065E-030                  2.4264467078524065E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  4.5653448563765792E+001                  1.4957214236591729E+000                  4.5281610878584839E+000                 -1.0191351463981187E+001                  3.5412311701028067E+000                  3.5937060745380456E-001                  6.2107261834109462E-001                  1.9556774205100824E-002                  2.4875460107742769E-030                  2.4875460107742769E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  4.5653448561898735E+001                  1.4955284729458680E+000                  4.5309654153215631E+000                 -1.0176711561586002E+001                  3.5528724397997449E+000                  3.5937060745380434E-001                  6.2107261834109484E-001                  1.9556774205100824E-002                  2.5728302144131543E-030                  2.5728302144131543E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  4.5653448559335501E+001                  1.4952719574131530E+000                  4.5343940041044757E+000                 -1.0160972154051768E+001                  3.5669782866770698E+000                  3.5937060745380428E-001                  6.2107261834109484E-001                  1.9556774205100824E-002                  2.6677838982376614E-030                  2.6677838982376617E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
