                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    1000                                     1147                  6.0000000000000000E+001                  2.0000000000000000E-002                  3.7305245777783203E+006                  8.1887729855635936E+000                  3.5900513516036619E+004                  1.0517994015440780E+006                  2.6510523216162529E+001                 -6.6598490847504790E+000                  2.3334638665065102E-006                  1.7197045577132098E-022                  9.8063457902839823E-001                  3.5451253675596408E-004                  1.2684262308123135E-002                  1.6206640972436380E-004                  2.0850244238753853E-003                  4.5653448604955081E+001                 -1.2741853626172359E-014                  4.7360443477176544E+000                  1.8008146197765905E-006                  4.0031300599110203E+001                  1.2943682060825940E-002                  5.7187178032986241E-001                  1.9958602313651822E-002                  9.5188555375471495E-002                  2.8871674348168124E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.0218443115636020E+005                  1.7602601939959334E+003                  4.3405090873729566E+005                  1.3134349290532322E+005                  1.3134349290529190E+005                  8.1797815980806163E-011                  8.9515990279372290E+003                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.1772640241569712E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240919"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                  eps_nuc                                       pp                                      cno                                tri_alpha 
                                       1                  4.5653448604955081E+001                  1.4234182991269029E+000                  4.5551353858173655E+000                 -1.0111896575651121E+001                  3.6494182463524147E+000                  3.5937060745708854E-001                  6.2107261833780603E-001                  1.9556774205105487E-002                  2.9869406160692353E-030                  2.9869406160692353E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  4.5653448604918559E+001                  1.4234131227324098E+000                  4.5552235792980502E+000                 -1.0111290596079911E+001                  3.6497923101377938E+000                  3.5937060745708072E-001                  6.2107261833781391E-001                  1.9556774205105376E-002                  2.9911112934151520E-030                  2.9911112934151516E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  4.5653448604862305E+001                  1.4234051600675828E+000                  4.5554022743429581E+000                 -1.0110070813634389E+001                  3.6505497890417065E+000                  3.5937060745706906E-001                  6.2107261833782579E-001                  1.9556774205105154E-002                  2.9995241597232748E-030                  2.9995241597232748E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  4.5653448604730450E+001                  1.4233865482066248E+000                  4.5557424831845097E+000                 -1.0107773878597627E+001                  3.6519905506085673E+000                  3.5937060745704297E-001                  6.2107261833785188E-001                  1.9556774205105154E-002                  3.0154304558418372E-030                  3.0154304558418372E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  4.5653448604503666E+001                  1.4233546991185249E+000                  4.5563804102055716E+000                 -1.0103561285023064E+001                  3.6546869587444926E+000                  3.5937060745700294E-001                  6.2107261833789185E-001                  1.9556774205105265E-002                  3.0448222373049030E-030                  3.0448222373049027E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  4.5653448604056244E+001                  1.4232924513728782E+000                  4.5577769626005935E+000                 -1.0094764376821235E+001                  3.6605661996357819E+000                  3.5937060745693278E-001                  6.2107261833796201E-001                  1.9556774205105265E-002                  3.1071263846379731E-030                  3.1071263846379735E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  4.5653448603019875E+001                  1.4231510582815794E+000                  4.5604771710864505E+000                 -1.0079060588079496E+001                  3.6718596768363287E+000                  3.5937060745679972E-001                  6.2107261833809535E-001                  1.9556774205104932E-002                  3.2215348257369112E-030                  3.2215348257369112E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  4.5653448601152824E+001                  1.4229050520138067E+000                  4.5645081352485404E+000                 -1.0057960574748055E+001                  3.6885825501030243E+000                  3.5937060745664984E-001                  6.2107261833824534E-001                  1.9556774205104821E-002                  3.3819175281708194E-030                  3.3819175281708194E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  4.5653448598589591E+001                  1.4225826990500481E+000                  4.5693734419025880E+000                 -1.0035198259634743E+001                  3.7086028013340648E+000                  3.5937060745658472E-001                  6.2107261833831040E-001                  1.9556774205104821E-002                  3.5639000397202699E-030                  3.5639000397202699E-030                  0.0000000000000000E+000                  0.0000000000000000E+000 
