                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                    2500                                     1537                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.2320780342846697E+007                  3.2894605604368749E+001                  8.0084822876073949E+003                  4.0064105053585059E+004                  1.0397536295956830E+002                  1.6557071607412739E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.3989929124986362E-014                  3.9992256295122969E-001                  0.0000000000000000E+000                  5.7357792233016958E-001                  2.2371695058036347E-002                  3.2207136217508290E+000                 -2.6338337024747054E-006                  1.5978049502504740E-002                  2.6098333049688339E-009                  1.6037569668720955E+000                  6.7033814053339991E-001                  1.8527769456500531E-002                  8.5988643813342580E-001                  3.9064017307503397E-002                  3.1713917468825743E+000                  1.5029252482756104E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9125750848466726E+006                  5.8640712351418067E+001                  8.0389007003730128E+005                  3.8225526342221048E+004                  1.6654886999521397E-007                  1.5739154864178330E+004                  2.6555106805615273E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.8881425774741894E+014                               "r24.08.1"                               "gfortran"                                 "13.3.0"                    "x86_64-linux-24.7.1"                                 "CRMATH"                               "20240905"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  3.2207136217508290E+000                  2.0169304450846992E+000                  3.9035503528717244E+000                 -1.0864073654448722E+001                  1.2583793509518306E+000                  4.2972835688912647E-001                  5.5048174117589854E-001                  1.9789901934974985E-002                  7.5569869086696545E-031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  3.2207136217482524E+000                  2.0169304108758226E+000                  3.9035507313784286E+000                 -1.0864071493153444E+001                  1.2583815126624163E+000                  4.2972835688912653E-001                  5.5048174117589854E-001                  1.9789901934974985E-002                  7.5570245167330109E-031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  3.2207136217435233E+000                  2.0169303480853231E+000                  3.9035512214181400E+000                 -1.0864068695069244E+001                  1.2583843113281583E+000                  4.2972835688912653E-001                  5.5048174117589843E-001                  1.9789901934974985E-002                  7.5570732056510313E-031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  3.2207136217387937E+000                  2.0169302852951985E+000                  3.9035519564807677E+000                 -1.0864064498053770E+001                  1.2583885092953815E+000                  4.2972835688912647E-001                  5.5048174117589843E-001                  1.9789901934975096E-002                  7.5571462376877953E-031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  3.2207136217293351E+000                  2.0169301597160829E+000                  3.9035535491299491E+000                 -1.0864055404982949E+001                  1.2583976047623486E+000                  4.2972835688912647E-001                  5.5048174117589843E-001                  1.9789901934975096E-002                  7.5573044681369478E-031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  3.2207136217080534E+000                  2.0169298771685904E+000                  3.9035573623715445E+000                 -1.0864033636622992E+001                  1.2584193806919168E+000                  4.2972835688912642E-001                  5.5048174117589854E-001                  1.9789901934974985E-002                  7.5576832774332304E-031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  3.2207136216557348E+000                  2.0169291826051396E+000                  3.9035626919937667E+000                 -1.0864003220152217E+001                  1.2584498128866433E+000                  4.2972835688912620E-001                  5.5048174117589865E-001                  1.9789901934975207E-002                  7.5582126114841452E-031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  3.2207136216051904E+000                  2.0169285116300428E+000                  3.9035708246205050E+000                 -1.0863956822175917E+001                  1.2584962443961776E+000                  4.2972835688912564E-001                  5.5048174117589921E-001                  1.9789901934975207E-002                  7.5590201410964464E-031                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  3.2207136214987804E+000                  2.0169270991916330E+000                  3.9035821287574488E+000                 -1.0863892366924688E+001                  1.2585607689210820E+000                  4.2972835688912447E-001                  5.5048174117590043E-001                  1.9789901934975096E-002                  7.5601420901868530E-031                  0.0000000000000000E+000                  0.0000000000000000E+000 
